y_tile,x_tile,CBG Code_x,CBG Code_y
107836,71714,120310146014,120310146014
107836,71723,120310143342,120310143342
107836,71724,120310143342,120310143342
107836,71725,120310143342,120310143342
107836,71726,120310143342,120310143342
107836,71727,120310143342,120310143342
107836,71752,120310143303,120310143303
107836,71753,120310143303,120310143303
107836,71754,120310143303,120310143303
107836,71755,120310143303,120310143303
107836,71756,120310143303,120310143303
107836,71757,120310143303,120310143303
107836,71758,120310143303,120310143303
107836,71767,120310139012,120310139012
107836,71768,120310139012,120310139012
107836,71769,120310139012,120310139012
107836,71770,120310139012,120310139012
107836,71771,120310139012,120310139012
107836,71797,120310139063,120310139063
107836,71798,120310139063,120310139063
107837,71571,120310116001,120310116001
107837,71572,120310116001,120310116001
107837,71573,120310116001,120310116001
107837,71574,120310116001,120310116001
107837,71711,120310146014,120310146014
107837,71712,120310146014,120310146014
107837,71713,120310146014,120310146014
107837,71714,120310146014,120310146014
107837,71715,120310146014,120310146014
107837,71716,120310146014,120310146014
107837,71753,120310143303,120310143303
107837,71754,120310143303,120310143303
107837,71755,120310143303,120310143303
107837,71756,120310143303,120310143303
107837,71765,120310139012,120310139012
107837,71766,120310139012,120310139012
107837,71767,120310139012,120310139012
107837,71768,120310139012,120310139012
107837,71769,120310139012,120310139012
107837,71770,120310139012,120310139012
107837,71771,120310139012,120310139012
107837,71795,120310139063,120310139063
107837,71796,120310139063,120310139063
107837,71797,120310139063,120310139063
107837,71798,120310139063,120310139063
107838,71560,120310116002,120310116002
107838,71569,120310116002,120310116002
107838,71711,120310146014,120310146014
107838,71712,120310146014,120310146014
107838,71713,120310146014,120310146014
107838,71714,120310146014,120310146014
107838,71715,120310146014,120310146014
107838,71716,120310146014,120310146014
107838,71763,120310139012,120310139012
107838,71764,120310139012,120310139012
107838,71765,120310139012,120310139012
107838,71766,120310139012,120310139012
107838,71795,120310139063,120310139063
107838,71796,120310139063,120310139063
107838,71797,120310139063,120310139063
107838,71798,120310139063,120310139063
107839,71408,120310173001,120310173001
107839,71550,120310117001,120310117001
107839,71551,120310117001,120310117001
107839,71552,120310117001,120310117001
107839,71553,120310117001,120310117001
107839,71560,120310116002,120310116002
107839,71567,120310116002,120310116002
107839,71568,120310116002,120310116002
107839,71569,120310116002,120310116002
107839,71602,120310014023,120310014023
107839,71603,120310014023,120310014023
107839,71604,120310014023,120310014023
107839,71645,120310148001,120310148001
107839,71646,120310148001,120310148001
107839,71667,120310146012,120310146012
107839,71668,120310146012,120310146012
107839,71669,120310146012,120310146012
107839,71670,120310146012,120310146012
107839,71671,120310146012,120310146012
107839,71672,120310146012,120310146012
107839,71673,120310146012,120310146012
107839,71674,120310146012,120310146012
107839,71675,120310146012,120310146012
107839,71711,120310146014,120310146014
107839,71791,120310139063,120310139063
107839,71792,120310139063,120310139063
107839,71793,120310139063,120310139063
107839,71794,120310139063,120310139063
107839,71795,120310139063,120310139063
107839,71796,120310139063,120310139063
107839,71797,120310139063,120310139063
107839,71798,120310139063,120310139063
107840,71407,120310173001,120310173001
107840,71408,120310173001,120310173001
107840,71409,120310173001,120310173001
107840,71548,120310117001,120310117001
107840,71549,120310117001,120310117001
107840,71550,120310117001,120310117001
107840,71551,120310117001,120310117001
107840,71552,120310117001,120310117001
107840,71553,120310117001,120310117001
107840,71554,120310117001,120310117001
107840,71555,120310117001,120310117001
107840,71556,120310117001,120310117001
107840,71557,120310116002,120310116002
107840,71558,120310116002,120310116002
107840,71559,120310116002,120310116002
107840,71560,120310116002,120310116002
107840,71561,120310116002,120310116002
107840,71565,120310116002,120310116002
107840,71566,120310116002,120310116002
107840,71567,120310116002,120310116002
107840,71568,120310116002,120310116002
107840,71569,120310116002,120310116002
107840,71570,120310116002,120310116002
107840,71600,120310014023,120310014023
107840,71601,120310014023,120310014023
107840,71602,120310014023,120310014023
107840,71603,120310014023,120310014023
107840,71604,120310014023,120310014023
107840,71605,120310014023,120310014023
107840,71640,120310148001,120310148001
107840,71641,120310148001,120310148001
107840,71642,120310148001,120310148001
107840,71643,120310148001,120310148001
107840,71644,120310148001,120310148001
107840,71645,120310148001,120310148001
107840,71646,120310148001,120310148001
107840,71667,120310146012,120310146012
107840,71668,120310146012,120310146012
107840,71669,120310146012,120310146012
107840,71670,120310146012,120310146012
107840,71671,120310146012,120310146012
107840,71672,120310146012,120310146012
107840,71673,120310146012,120310146012
107840,71674,120310146012,120310146012
107840,71675,120310146012,120310146012
107840,71676,120310146012,120310146012
107840,71677,120310146012,120310146012
107840,71791,120310139063,120310139063
107840,71792,120310139063,120310139063
107841,71406,120310173001,120310173001
107841,71407,120310173001,120310173001
107841,71408,120310173001,120310173001
107841,71409,120310173001,120310173001
107841,71410,120310173001,120310173001
107841,71411,120310173001,120310173001
107841,71547,120310117001,120310117001
107841,71548,120310117001,120310117001
107841,71549,120310117001,120310117001
107841,71550,120310117001,120310117001
107841,71551,120310117001,120310117001
107841,71552,120310117001,120310117001
107841,71553,120310117001,120310117001
107841,71557,120310116002,120310116002
107841,71558,120310116002,120310116002
107841,71559,120310116002,120310116002
107841,71597,120310014023,120310014023
107841,71598,120310014023,120310014023
107841,71599,120310014023,120310014023
107841,71600,120310014023,120310014023
107841,71601,120310014023,120310014023
107841,71602,120310014023,120310014023
107841,71603,120310014023,120310014023
107841,71604,120310014023,120310014023
107841,71605,120310014023,120310014023
107841,71623,120310002001,120310002001
107841,71624,120310002001,120310002001
107841,71625,120310002001,120310002001
107841,71626,120310002001,120310002001
107841,71627,120310002001,120310002001
107841,71628,120310002001,120310002001
107841,71629,120310002001,120310002001
107841,71630,120310002001,120310002001
107841,71631,120310002001,120310002001
107841,71632,120310002001,120310002001
107841,71633,120310002001,120310002001
107841,71640,120310148001,120310148001
107841,71641,120310148001,120310148001
107841,71642,120310148001,120310148001
107841,71643,120310148001,120310148001
107841,71644,120310148001,120310148001
107841,71645,120310148001,120310148001
107841,71646,120310148001,120310148001
107841,71715,120310143331,120310143331
107841,71716,120310143331,120310143331
107841,71717,120310143331,120310143331
107841,71718,120310143331,120310143331
107841,71719,120310143331,120310143331
107841,71720,120310143331,120310143331
107842,71405,120310173001,120310173001
107842,71406,120310173001,120310173001
107842,71407,120310173001,120310173001
107842,71408,120310173001,120310173001
107842,71409,120310173001,120310173001
107842,71410,120310173001,120310173001
107842,71411,120310173001,120310173001
107842,71412,120310173001,120310173001
107842,71595,120310014023,120310014023
107842,71596,120310014023,120310014023
107842,71622,120310002001,120310002001
107842,71623,120310002001,120310002001
107842,71624,120310002001,120310002001
107842,71625,120310002001,120310002001
107842,71626,120310002001,120310002001
107842,71627,120310002001,120310002001
107842,71628,120310002001,120310002001
107842,71629,120310002001,120310002001
107842,71630,120310002001,120310002001
107842,71639,120310148001,120310148001
107842,71640,120310148001,120310148001
107842,71641,120310148001,120310148001
107842,71642,120310148001,120310148001
107842,71715,120310143331,120310143331
107842,71716,120310143331,120310143331
107842,71717,120310143331,120310143331
107842,71718,120310143331,120310143331
107842,71719,120310143331,120310143331
107842,71720,120310143331,120310143331
107842,71721,120310143331,120310143331
107842,71722,120310143331,120310143331
107843,71404,120310173001,120310173001
107843,71405,120310173001,120310173001
107843,71714,120310143331,120310143331
107843,71715,120310143331,120310143331
107843,71716,120310143331,120310143331
107843,71717,120310143331,120310143331
107843,71718,120310143331,120310143331
107843,71719,120310143331,120310143331
107846,71651,120310148003,120310148003
107847,71648,120310148003,120310148003
107847,71649,120310148003,120310148003
107847,71650,120310148003,120310148003
107847,71651,120310148003,120310148003
107848,71648,120310148003,120310148003
107848,71649,120310148003,120310148003
107848,71650,120310148003,120310148003
107848,71651,120310148003,120310148003
107848,71652,120310148003,120310148003
107849,71648,120310148003,120310148003
107849,71649,120310148003,120310148003
107849,71650,120310148003,120310148003
107849,71651,120310148003,120310148003
107849,71652,120310148003,120310148003
107849,71686,120310146032,120310146032
107850,71644,120310148003,120310148003
107850,71645,120310148003,120310148003
107850,71646,120310148003,120310148003
107850,71647,120310148003,120310148003
107850,71648,120310148003,120310148003
107850,71686,120310146032,120310146032
107850,71687,120310146032,120310146032
107851,71565,120310027011,120310027011
107851,71566,120310027011,120310027011
107851,71685,120310146032,120310146032
107851,71686,120310146032,120310146032
107851,71687,120310146032,120310146032
107851,71688,120310146032,120310146032
107851,71723,120310143283,120310143283
107851,71724,120310143283,120310143283
107851,71725,120310143283,120310143283
107851,71726,120310143283,120310143283
107851,71727,120310143283,120310143283
107851,71728,120310143283,120310143283
107851,71729,120310143283,120310143283
107851,71730,120310143283,120310143283
107851,71731,120310143283,120310143283
107851,71732,120310143283,120310143283
107852,71562,120310118001,120310118001
107852,71563,120310027011,120310027011
107852,71564,120310027011,120310027011
107852,71565,120310027011,120310027011
107852,71566,120310027011,120310027011
107852,71567,120310027011,120310027011
107852,71568,120310027011,120310027011
107852,71685,120310146032,120310146032
107852,71686,120310146032,120310146032
107852,71687,120310146032,120310146032
107852,71688,120310146032,120310146032
107852,71689,120310146032,120310146032
107852,71723,120310143283,120310143283
107852,71724,120310143283,120310143283
107852,71725,120310143283,120310143283
107852,71726,120310143283,120310143283
107852,71727,120310143283,120310143283
107852,71728,120310143283,120310143283
107852,71729,120310143283,120310143283
107852,71730,120310143283,120310143283
107852,71731,120310143283,120310143283
107852,71732,120310143283,120310143283
107852,71745,120310143354,120310143354
107852,71746,120310143354,120310143354
107852,71747,120310143354,120310143354
107852,71748,120310143354,120310143354
107852,71749,120310143354,120310143354
107852,71750,120310143354,120310143354
107852,71751,120310143354,120310143354
107852,71752,120310143354,120310143354
107852,71753,120310143291,120310143291
107852,71754,120310143291,120310143291
107853,71559,120310118001,120310118001
107853,71560,120310118001,120310118001
107853,71561,120310118001,120310118001
107853,71562,120310118001,120310118001
107853,71563,120310027011,120310027011
107853,71564,120310027011,120310027011
107853,71565,120310027011,120310027011
107853,71566,120310027011,120310027011
107853,71567,120310027011,120310027011
107853,71568,120310027011,120310027011
107853,71569,120310027011,120310027011
107853,71635,120310003003,120310003003
107853,71636,120310003003,120310003003
107853,71637,120310003003,120310003003
107853,71686,120310146032,120310146032
107853,71687,120310146032,120310146032
107853,71688,120310146032,120310146032
107853,71689,120310146032,120310146032
107853,71690,120310146032,120310146032
107853,71737,120310143353,120310143353
107853,71745,120310143354,120310143354
107853,71746,120310143354,120310143354
107853,71747,120310143354,120310143354
107853,71748,120310143354,120310143354
107853,71749,120310143354,120310143354
107853,71750,120310143354,120310143354
107853,71751,120310143354,120310143354
107853,71752,120310143354,120310143354
107853,71753,120310143291,120310143291
107853,71754,120310143291,120310143291
107853,71755,120310143291,120310143291
107854,71556,120310118001,120310118001
107854,71557,120310118001,120310118001
107854,71558,120310118001,120310118001
107854,71559,120310118001,120310118001
107854,71560,120310118001,120310118001
107854,71561,120310118001,120310118001
107854,71562,120310118001,120310118001
107854,71563,120310027011,120310027011
107854,71564,120310027011,120310027011
107854,71565,120310027011,120310027011
107854,71566,120310027011,120310027011
107854,71567,120310027011,120310027011
107854,71635,120310003003,120310003003
107854,71636,120310003003,120310003003
107854,71637,120310003003,120310003003
107854,71687,120310146032,120310146032
107854,71688,120310146032,120310146032
107854,71689,120310146032,120310146032
107854,71737,120310143353,120310143353
107854,71745,120310143354,120310143354
107854,71746,120310143354,120310143354
107854,71747,120310143354,120310143354
107854,71748,120310143354,120310143354
107854,71754,120310143291,120310143291
107855,71554,120310118001,120310118001
107855,71555,120310118001,120310118001
107855,71556,120310118001,120310118001
107855,71557,120310118001,120310118001
107855,71558,120310118001,120310118001
107855,71559,120310118001,120310118001
107855,71560,120310118001,120310118001
107855,71561,120310118001,120310118001
107855,71626,120310003003,120310003003
107855,71627,120310003003,120310003003
107855,71628,120310003003,120310003003
107855,71629,120310003003,120310003003
107855,71630,120310003003,120310003003
107855,71631,120310003003,120310003003
107855,71632,120310003003,120310003003
107855,71633,120310003003,120310003003
107855,71634,120310003003,120310003003
107855,71635,120310003003,120310003003
107855,71636,120310003003,120310003003
107855,71637,120310003003,120310003003
107855,71638,120310003003,120310003003
107855,71639,120310003003,120310003003
107855,71707,120310146031,120310146031
107855,71735,120310143353,120310143353
107855,71736,120310143353,120310143353
107855,71737,120310143353,120310143353
107855,71738,120310143353,120310143353
107855,71754,120310143291,120310143291
107855,71755,120310143291,120310143291
107856,71703,120310146031,120310146031
107856,71704,120310146031,120310146031
107856,71705,120310146031,120310146031
107856,71706,120310146031,120310146031
107856,71707,120310146031,120310146031
107856,71733,120310143353,120310143353
107856,71734,120310143353,120310143353
107856,71735,120310143353,120310143353
107856,71736,120310143353,120310143353
107856,71737,120310143353,120310143353
107856,71738,120310143353,120310143353
107856,71754,120310143291,120310143291
107856,71755,120310143291,120310143291
107857,71678,120310150011,120310150011
107857,71679,120310150011,120310150011
107857,71680,120310150011,120310150011
107857,71681,120310150011,120310150011
107857,71682,120310150011,120310150011
107857,71683,120310150011,120310150011
107857,71684,120310150011,120310150011
107857,71685,120310150011,120310150011
107857,71686,120310150011,120310150011
107857,71703,120310146031,120310146031
107857,71704,120310146031,120310146031
107857,71705,120310146031,120310146031
107857,71706,120310146031,120310146031
107857,71707,120310146031,120310146031
107857,71733,120310143353,120310143353
107857,71734,120310143353,120310143353
107857,71735,120310143353,120310143353
107857,71736,120310143353,120310143353
107857,71737,120310143353,120310143353
107857,71738,120310143353,120310143353
107857,71739,120310143353,120310143353
107857,71740,120310143353,120310143353
107857,71754,120310143291,120310143291
107857,71755,120310143291,120310143291
107858,71678,120310150011,120310150011
107858,71679,120310150011,120310150011
107858,71680,120310150011,120310150011
107858,71681,120310150011,120310150011
107858,71682,120310150011,120310150011
107858,71683,120310150011,120310150011
107858,71684,120310150011,120310150011
107858,71685,120310150011,120310150011
107858,71686,120310150011,120310150011
107858,71703,120310146031,120310146031
107858,71704,120310146031,120310146031
107858,71705,120310146031,120310146031
107858,71706,120310146031,120310146031
107858,71707,120310146031,120310146031
107858,71754,120310143291,120310143291
107858,71755,120310143291,120310143291
107859,71545,120310118003,120310118003
107859,71546,120310118003,120310118003
107859,71547,120310118003,120310118003
107859,71678,120310150011,120310150011
107859,71679,120310150011,120310150011
107859,71703,120310146031,120310146031
107859,71704,120310146031,120310146031
107859,71705,120310146031,120310146031
107859,71706,120310146031,120310146031
107859,71712,120310143282,120310143282
107859,71713,120310143282,120310143282
107859,71754,120310143291,120310143291
107859,71755,120310143291,120310143291
107859,71756,120310143291,120310143291
107860,71543,120310118003,120310118003
107860,71544,120310118003,120310118003
107860,71545,120310118003,120310118003
107860,71546,120310118003,120310118003
107860,71547,120310118003,120310118003
107860,71687,120310146041,120310146041
107860,71710,120310143282,120310143282
107860,71711,120310143282,120310143282
107860,71712,120310143282,120310143282
107860,71713,120310143282,120310143282
107860,71714,120310143282,120310143282
107860,71718,120310143282,120310143282
107860,71719,120310143282,120310143282
107860,71720,120310143282,120310143282
107860,71754,120310143291,120310143291
107860,71755,120310143291,120310143291
107860,71756,120310143291,120310143291
107861,71539,120310118003,120310118003
107861,71540,120310118003,120310118003
107861,71541,120310118003,120310118003
107861,71542,120310118003,120310118003
107861,71543,120310118003,120310118003
107861,71544,120310118003,120310118003
107861,71545,120310118003,120310118003
107861,71546,120310118003,120310118003
107861,71547,120310118003,120310118003
107861,71687,120310146041,120310146041
107861,71688,120310146041,120310146041
107861,71708,120310143282,120310143282
107861,71709,120310143282,120310143282
107861,71710,120310143282,120310143282
107861,71711,120310143282,120310143282
107861,71712,120310143282,120310143282
107861,71713,120310143282,120310143282
107861,71717,120310143282,120310143282
107861,71718,120310143282,120310143282
107861,71719,120310143282,120310143282
107861,71720,120310143282,120310143282
107862,71532,120310119013,120310119013
107862,71533,120310119013,120310119013
107862,71534,120310119013,120310119013
107862,71535,120310119013,120310119013
107862,71536,120310118003,120310118003
107862,71537,120310118003,120310118003
107862,71538,120310118003,120310118003
107862,71687,120310146041,120310146041
107862,71688,120310146041,120310146041
107862,71689,120310146041,120310146041
107863,71525,120310119013,120310119013
107863,71526,120310119013,120310119013
107863,71527,120310119013,120310119013
107863,71528,120310119013,120310119013
107863,71529,120310119013,120310119013
107863,71530,120310119013,120310119013
107863,71531,120310119013,120310119013
107863,71532,120310119013,120310119013
107863,71533,120310119013,120310119013
107863,71534,120310119013,120310119013
107863,71535,120310119013,120310119013
107863,71620,120310174002,120310174002
107863,71621,120310174002,120310174002
107863,71622,120310174002,120310174002
107863,71623,120310174002,120310174002
107863,71624,120310174002,120310174002
107863,71625,120310174002,120310174002
107863,71626,120310174002,120310174002
107863,71627,120310174002,120310174002
107863,71628,120310174002,120310174002
107863,71629,120310174002,120310174002
107863,71630,120310174002,120310174002
107863,71631,120310174002,120310174002
107863,71632,120310174002,120310174002
107863,71633,120310174002,120310174002
107863,71634,120310174002,120310174002
107863,71635,120310174002,120310174002
107863,71636,120310174002,120310174002
107863,71637,120310174002,120310174002
107863,71638,120310174002,120310174002
107863,71639,120310174002,120310174002
107863,71687,120310146041,120310146041
107863,71688,120310146041,120310146041
107863,71689,120310146041,120310146041
107863,71690,120310146041,120310146041
107864,71517,120310119013,120310119013
107864,71518,120310119013,120310119013
107864,71519,120310119013,120310119013
107864,71520,120310119013,120310119013
107864,71521,120310119013,120310119013
107864,71687,120310146041,120310146041
107864,71688,120310146041,120310146041
107864,71689,120310146041,120310146041
107864,71690,120310146041,120310146041
107864,71691,120310146041,120310146041
107865,71688,120310146041,120310146041
107865,71689,120310146041,120310146041
107865,71690,120310146041,120310146041
107865,71691,120310146041,120310146041
107865,71692,120310146041,120310146041
107866,71607,120310172002,120310172002
107867,71598,120310172002,120310172002
107867,71607,120310172002,120310172002
107867,71608,120310172002,120310172002
107868,71598,120310172002,120310172002
107868,71599,120310172002,120310172002
107868,71603,120310172002,120310172002
107868,71604,120310172002,120310172002
107868,71605,120310172002,120310172002
107868,71606,120310172002,120310172002
107868,71607,120310172002,120310172002
107868,71608,120310172002,120310172002
107869,71597,120310172002,120310172002
107869,71598,120310172002,120310172002
107869,71599,120310172002,120310172002
107869,71600,120310172002,120310172002
107869,71601,120310172002,120310172002
107869,71603,120310172002,120310172002
107869,71604,120310172002,120310172002
107869,71605,120310172002,120310172002
107869,71697,120310146042,120310146042
107870,71696,120310146042,120310146042
107870,71697,120310146042,120310146042
107871,71593,120310026001,120310026001
107871,71594,120310026001,120310026001
107871,71595,120310026001,120310026001
107871,71596,120310026001,120310026001
107871,71696,120310146042,120310146042
107871,71697,120310146042,120310146042
107871,71698,120310146042,120310146042
107871,71744,120310143361,120310143361
107872,71588,120310026001,120310026001
107872,71589,120310026001,120310026001
107872,71590,120310026001,120310026001
107872,71591,120310026001,120310026001
107872,71592,120310026001,120310026001
107872,71593,120310026001,120310026001
107872,71594,120310026001,120310026001
107872,71595,120310026001,120310026001
107872,71596,120310026001,120310026001
107872,71696,120310146042,120310146042
107872,71697,120310146042,120310146042
107872,71698,120310146042,120310146042
107872,71699,120310146042,120310146042
107872,71742,120310143361,120310143361
107872,71743,120310143361,120310143361
107872,71744,120310143361,120310143361
107873,71582,120310026001,120310026001
107873,71583,120310026001,120310026001
107873,71584,120310026001,120310026001
107873,71585,120310026001,120310026001
107873,71586,120310026001,120310026001
107873,71587,120310026001,120310026001
107873,71588,120310026001,120310026001
107873,71608,120310172001,120310172001
107873,71697,120310146042,120310146042
107873,71698,120310146042,120310146042
107873,71699,120310146042,120310146042
107873,71700,120310146042,120310146042
107873,71740,120310143361,120310143361
107873,71741,120310143361,120310143361
107873,71742,120310143361,120310143361
107873,71743,120310143361,120310143361
107873,71744,120310143361,120310143361
107873,71745,120310143361,120310143361
107873,71746,120310143361,120310143361
107873,71747,120310143361,120310143361
107874,71469,120310119014,120310119014
107874,71470,120310119014,120310119014
107874,71471,120310119014,120310119014
107874,71472,120310119015,120310119015
107874,71473,120310119015,120310119015
107874,71474,120310119015,120310119015
107874,71475,120310119015,120310119015
107874,71476,120310119015,120310119015
107874,71477,120310119015,120310119015
107874,71478,120310119015,120310119015
107874,71479,120310119015,120310119015
107874,71480,120310119015,120310119015
107874,71481,120310119015,120310119015
107874,71482,120310119015,120310119015
107874,71483,120310119015,120310119015
107874,71492,120310119015,120310119015
107874,71493,120310119015,120310119015
107874,71494,120310119015,120310119015
107874,71495,120310119015,120310119015
107874,71496,120310119012,120310119012
107874,71497,120310119012,120310119012
107874,71498,120310119012,120310119012
107874,71608,120310172001,120310172001
107874,71609,120310172001,120310172001
107874,71610,120310172001,120310172001
107874,71611,120310172001,120310172001
107874,71612,120310172001,120310172001
107874,71697,120310146042,120310146042
107874,71698,120310146042,120310146042
107874,71699,120310146042,120310146042
107874,71700,120310146042,120310146042
107874,71701,120310146042,120310146042
107874,71739,120310143361,120310143361
107874,71740,120310143361,120310143361
107874,71741,120310143361,120310143361
107874,71742,120310143361,120310143361
107874,71743,120310143361,120310143361
107874,71744,120310143361,120310143361
107874,71745,120310143361,120310143361
107874,71746,120310143361,120310143361
107875,71465,120310119014,120310119014
107875,71466,120310119014,120310119014
107875,71467,120310119014,120310119014
107875,71468,120310119014,120310119014
107875,71469,120310119014,120310119014
107875,71470,120310119014,120310119014
107875,71471,120310119014,120310119014
107875,71472,120310119015,120310119015
107875,71473,120310119015,120310119015
107875,71474,120310119015,120310119015
107875,71475,120310119015,120310119015
107875,71496,120310119012,120310119012
107875,71497,120310119012,120310119012
107875,71498,120310119012,120310119012
107875,71499,120310119012,120310119012
107875,71500,120310119012,120310119012
107875,71501,120310119012,120310119012
107875,71502,120310119012,120310119012
107875,71503,120310119012,120310119012
107875,71572,120310121001,120310121001
107875,71573,120310121001,120310121001
107875,71574,120310121001,120310121001
107875,71575,120310121001,120310121001
107875,71608,120310172001,120310172001
107875,71609,120310172001,120310172001
107875,71610,120310172001,120310172001
107875,71611,120310172001,120310172001
107875,71693,120310146042,120310146042
107875,71759,120310143302,120310143302
107875,71760,120310143302,120310143302
107875,71761,120310143302,120310143302
107875,71762,120310143302,120310143302
107875,71763,120310143302,120310143302
107875,71764,120310143302,120310143302
107875,71765,120310143302,120310143302
107875,71766,120310143302,120310143302
107875,71767,120310143302,120310143302
107875,71768,120310143302,120310143302
107875,71769,120310143302,120310143302
107875,71770,120310143302,120310143302
107876,71463,120310119014,120310119014
107876,71464,120310119014,120310119014
107876,71465,120310119014,120310119014
107876,71466,120310119014,120310119014
107876,71467,120310119014,120310119014
107876,71468,120310119014,120310119014
107876,71469,120310119014,120310119014
107876,71470,120310119014,120310119014
107876,71471,120310119014,120310119014
107876,71496,120310119012,120310119012
107876,71497,120310119012,120310119012
107876,71498,120310119012,120310119012
107876,71499,120310119012,120310119012
107876,71500,120310119012,120310119012
107876,71501,120310119012,120310119012
107876,71502,120310119012,120310119012
107876,71503,120310119012,120310119012
107876,71504,120310119012,120310119012
107876,71567,120310121001,120310121001
107876,71568,120310121001,120310121001
107876,71569,120310121001,120310121001
107876,71570,120310121001,120310121001
107876,71571,120310121001,120310121001
107876,71572,120310121001,120310121001
107876,71573,120310121001,120310121001
107876,71574,120310121001,120310121001
107876,71575,120310121001,120310121001
107876,71607,120310172001,120310172001
107876,71608,120310172001,120310172001
107876,71609,120310172001,120310172001
107876,71610,120310172001,120310172001
107876,71611,120310172001,120310172001
107876,71612,120310172001,120310172001
107876,71613,120310172001,120310172001
107876,71614,120310172001,120310172001
107876,71757,120310143302,120310143302
107876,71758,120310143302,120310143302
107876,71759,120310143302,120310143302
107876,71760,120310143302,120310143302
107876,71761,120310143302,120310143302
107876,71762,120310143302,120310143302
107876,71763,120310143302,120310143302
107876,71764,120310143302,120310143302
107877,71463,120310119014,120310119014
107877,71561,120310121001,120310121001
107877,71562,120310121001,120310121001
107877,71563,120310121001,120310121001
107877,71564,120310121001,120310121001
107877,71565,120310121001,120310121001
107877,71566,120310121001,120310121001
107877,71567,120310121001,120310121001
107877,71596,120310171022,120310171022
107877,71602,120310172001,120310172001
107877,71603,120310172001,120310172001
107878,71595,120310171022,120310171022
107878,71596,120310171022,120310171022
107878,71597,120310171022,120310171022
107878,71598,120310171022,120310171022
107878,71639,120310156001,120310156001
107878,71640,120310156001,120310156001
107878,71641,120310156001,120310156001
107878,71642,120310156001,120310156001
107878,71643,120310156001,120310156001
107878,71644,120310156001,120310156001
107878,71645,120310156001,120310156001
107878,71646,120310156001,120310156001
107878,71647,120310156001,120310156001
107878,71648,120310156001,120310156001
107878,71649,120310156001,120310156001
107878,71650,120310156001,120310156001
107878,71651,120310155011,120310155011
107878,71652,120310155011,120310155011
107878,71653,120310155011,120310155011
107878,71654,120310155011,120310155011
107878,71655,120310155011,120310155011
107878,71656,120310155011,120310155011
107878,71657,120310155011,120310155011
107878,71658,120310155011,120310155011
107878,71659,120310155011,120310155011
107878,71660,120310155011,120310155011
107878,71661,120310155011,120310155011
107878,71662,120310155011,120310155011
107879,71595,120310171022,120310171022
107879,71596,120310171022,120310171022
107879,71597,120310171022,120310171022
107879,71598,120310171022,120310171022
107879,71599,120310171022,120310171022
107879,71600,120310171022,120310171022
107879,71601,120310171022,120310171022
107879,71602,120310171022,120310171022
107879,71639,120310156001,120310156001
107879,71640,120310156001,120310156001
107879,71641,120310156001,120310156001
107879,71642,120310156001,120310156001
107879,71643,120310156001,120310156001
107879,71644,120310156001,120310156001
107879,71645,120310156001,120310156001
107879,71646,120310156001,120310156001
107879,71652,120310155011,120310155011
107879,71653,120310155011,120310155011
107879,71654,120310155011,120310155011
107879,71655,120310155011,120310155011
107879,71656,120310155011,120310155011
107879,71657,120310155011,120310155011
107879,71658,120310155011,120310155011
107879,71659,120310155011,120310155011
107880,71595,120310171022,120310171022
107880,71596,120310171022,120310171022
107880,71597,120310171022,120310171022
107880,71598,120310171022,120310171022
107880,71599,120310171022,120310171022
107880,71600,120310171022,120310171022
107880,71601,120310171022,120310171022
107881,71721,120310143441,120310143441
107882,71517,120310119011,120310119011
107882,71518,120310119011,120310119011
107882,71519,120310119011,120310119011
107882,71520,120310119011,120310119011
107882,71521,120310119011,120310119011
107882,71522,120310119011,120310119011
107882,71523,120310119011,120310119011
107882,71524,120310119011,120310119011
107882,71525,120310119011,120310119011
107882,71526,120310119011,120310119011
107882,71527,120310119011,120310119011
107882,71528,120310119011,120310119011
107882,71653,120310156002,120310156002
107882,71654,120310156002,120310156002
107882,71655,120310156002,120310156002
107882,71656,120310156002,120310156002
107882,71682,120310145001,120310145001
107882,71683,120310145001,120310145001
107882,71722,120310143441,120310143441
107882,71723,120310143441,120310143441
107882,71724,120310143441,120310143441
107882,71767,120310143411,120310143411
107882,71768,120310143411,120310143411
107882,71769,120310143411,120310143411
107883,71514,120310119011,120310119011
107883,71515,120310119011,120310119011
107883,71516,120310119011,120310119011
107883,71517,120310119011,120310119011
107883,71518,120310119011,120310119011
107883,71519,120310119011,120310119011
107883,71520,120310119011,120310119011
107883,71521,120310119011,120310119011
107883,71607,120310008001,120310008001
107883,71608,120310008001,120310008001
107883,71609,120310008001,120310008001
107883,71652,120310156002,120310156002
107883,71653,120310156002,120310156002
107883,71654,120310156002,120310156002
107883,71655,120310156002,120310156002
107883,71656,120310156002,120310156002
107883,71657,120310156002,120310156002
107883,71683,120310145001,120310145001
107883,71684,120310145001,120310145001
107883,71685,120310145001,120310145001
107883,71686,120310145001,120310145001
107883,71687,120310145001,120310145001
107883,71688,120310145001,120310145001
107883,71689,120310145001,120310145001
107883,71690,120310145001,120310145001
107883,71691,120310145001,120310145001
107883,71692,120310145001,120310145001
107883,71693,120310145001,120310145001
107883,71694,120310145001,120310145001
107883,71722,120310143441,120310143441
107883,71723,120310143441,120310143441
107883,71724,120310143441,120310143441
107883,71725,120310143441,120310143441
107883,71726,120310143441,120310143441
107883,71727,120310143441,120310143441
107883,71763,120310143411,120310143411
107883,71764,120310143411,120310143411
107883,71765,120310143411,120310143411
